CrimeDate,CrimeCode,CrimeTime,Location,Description,Weapon,Post,District,Neighborhood,Latitude,Longitude
6/26/14,3B,16:30:00,400 N Chapel Gate Ln,Robbery - Street,,823,Southwestern,Ten Hills,39.28664,-76.69994
6/26/14,3K,18:42:00,2500 Eutaw Pl,Robbery - Residence,,133,Central,Reservoir Hill,39.31509,-76.63845
6/26/14,9S,2338,2300 Westwood Av,Shooting,Firearm,723,Western,Coppin Heights/Ash-Co-East,39.3086,-76.65412
6/25/14,3CK,15:00:00,,Robbery - Commercial,Knife,611,Northwestern,Park Circle,39.32528,-76.65771
6/25/14,4B,12:30:00,900 N Fremont Av,Agg. Assault,Knife,743,Western,Sandtown-Winchester,39.29977,-76.63486
6/25/14,4D,1:00:00,900 N Bentalou St,Agg. Assault,Hands,723,Western,Bridgeview/Greenlawn,39.29861,-76.65349
6/25/14,4D,1:04:00,3500 Southern Av,Agg. Assault,Hands,426,Northeastern,Waltherson,39.34184,-76.56279
6/25/14,4A,2:00:00,3500 Duvall Av,Agg. Assault,Firearm,641,Northwestern,Garwyn Oaks,39.32027,-76.67737
6/25/14,9S,239,3500 Duvall Av,Shooting,Firearm,641,Northwestern,Garwyn Oaks,39.32027,-76.67737
6/25/14,4D,5:24:00,2500 W Baltimore St,Agg. Assault,Hands,842,Southwestern,Shipley Hill,39.28771,-76.65641
6/25/14,4C,13:30:00,4100 Potter St,Agg. Assault,Other,833,Southwestern,Irvington,39.27815,-76.68378
6/25/14,3JK,16:15:00,700 N Montford Av,Robbery - Residence,Knife,323,Eastern,Milton-Montford,39.29936,-76.58372
6/25/14,4C,17:45:00,0 W Jeffrey St,Agg. Assault,Other,913,Southern,Brooklyn,39.23574,-76.61174
6/25/14,3AO,17:45:00,0 W Jeffrey St,Robbery - Street,Other,913,Southern,Brooklyn,39.23574,-76.61174
6/25/14,3AF,19:30:00,0 S Athol Av,Robbery - Street,Firearm,822,Southwestern,Irvington,39.2846,-76.68873
6/25/14,4D,20:33:00,3400 Belair Rd,Agg. Assault,Hands,432,Northeastern,Belair-Edison,39.32296,-76.5719
6/25/14,3B,21:20:00,200 S Madeira St,Robbery - Street,,212,Southeastern,Upper Fells Point,39.28901,-76.58526
6/25/14,4B,21:52:00,700 Druid Pk Lake Dr,Agg. Assault,Knife,133,Central,Reservoir Hill,39.31663,-76.63242
6/25/14,4A,22:05:00,4500 Frederick Av,Agg. Assault,Firearm,833,Southwestern,Irvington,39.28148,-76.691
6/25/14,9S,2205,300 Martingale Av,Shooting,Firearm,833,Southwestern,Irvington,39.28103,-76.69034
6/25/14,2A,23:35:52,1600 Cypress St,Rape,Other,911,Southern,Curtis Bay,39.22375,-76.58772
6/25/14,3AF,23:40:00,5100 Liberty Hgts Av,Robbery - Street,Firearm,622,Northwestern,Howard Park,39.33302,-76.70073
6/24/14,9S,210,2600 Edmondson Av,Shooting,Firearm,721,Western,Mosher,39.29464,-76.65958
6/24/14,3GF,3:37:00,5500 Park Heights Av,Robbery - Commercial,Firearm,633,Northwestern,Arlington,39.35212,-76.68401
6/24/14,4B,4:20:00,2200 Greenmount Av,Agg. Assault,Knife,342,Eastern,East Baltimore Midway,39.31464,-76.60946
6/24/14,3K,6:45:00,800 N Fulton Av,Robbery - Residence,,713,Western,Harlem Park,39.29806,-76.64564
6/24/14,3AF,0:20:00,100 N Augusta Ave,Robbery - Street,Firearm,843,Southwestern,Irvington,39.28469,-76.68482
6/24/14,3AF,0:27:00,5100 Beaufort Av,Robbery - Street,Firearm,613,Northwestern,Central Park Heights,39.34632,-76.67881
6/24/14,3AF,1:30:00,2900 Garrison Blvd,Robbery - Street,Firearm,641,Northwestern,Garwyn Oaks,39.32047,-76.67736
6/24/14,4C,2:20:00,3500 Hayward Av,Agg. Assault,Other,633,Northwestern,Arlington,39.34883,-76.68047
6/24/14,3EO,2:51:00,500 E 33Rd St,Robbery - Commercial,Other,513,Northern,Better Waverly,39.32829,-76.60928
6/24/14,4A,4:45:00,1600 Cliftview Ave,Agg. Assault,Firearm,342,Eastern,Darley Park,39.31525,-76.59535
6/24/14,4B,5:45:00,3000 S Hanover St,Agg. Assault,Knife,922,Southern,Middle Branch/Reedbird Parks,39.25137,-76.61498
6/24/14,3B,6:24:00,0 S Schroeder St,Robbery - Street,,931,Southern,Hollins Market,39.28719,-76.63372
6/24/14,4D,6:30:00,3600 Mohawk Ave,Agg. Assault,Hands,622,Northwestern,Howard Park,39.33084,-76.69279
6/24/14,4A,9:56:00,2600 Edmondson Ave,Agg. Assault,Firearm,721,Western,Mosher,39.29464,-76.65958
6/24/14,4C,11:00:00,,Agg. Assault,Other,342,Eastern,Barclay,39.31556,-76.60948
6/24/14,4A,12:33:00,2500 Emerson St,Agg. Assault,Firearm,842,Southwestern,Shipley Hill,39.28529,-76.65673
6/24/14,9S,1233,2500 Emerson St,Shooting,Firearm,842,Southwestern,Shipley Hill,39.28529,-76.65673
6/24/14,4C,13:30:00,,Agg. Assault,Other,623,Northwestern,,,
6/24/14,4A,14:00:00,2500 W Cold Spring La,Agg. Assault,Firearm,532,Northern,Parklane,39.34069,-76.66199
6/24/14,3AF,14:00:00,2500 W Cold Spring La,Robbery - Street,Firearm,532,Northern,Parklane,39.34069,-76.66199
6/24/14,4B,14:15:00,3000 White Ave,Agg. Assault,Knife,425,Northeastern,Glenham-Belhar,39.35424,-76.55788
6/24/14,4B,15:15:00,3400 Belair Rd,Agg. Assault,Knife,432,Northeastern,Belair-Edison,39.32243,-76.57261
6/24/14,3CF,15:40:00,3600 S Hanover St,Robbery - Commercial,Firearm,913,Southern,Brooklyn,39.23818,-76.60975
6/24/14,3B,15:45:00,4200 Sheldon Av,Robbery - Street,,442,Northeastern,Belair-Edison,39.32858,-76.56459
6/24/14,3CK,15:58:00,3300 Garrison Bd,Robbery - Commercial,Knife,642,Northwestern,Forest Park,39.32642,-76.68257
6/24/14,4C,16:40:00,2500 W North Ave,Agg. Assault,Other,731,Western,Mondawmin,39.30951,-76.65733
6/24/14,4D,17:00:00,600 N Calhoun St,Agg. Assault,Hands,713,Western,Harlem Park,39.29579,-76.63991
6/24/14,3CO,17:02:00,200 N Eutaw St,Robbery - Commercial,Other,111,Central,Downtown,39.29189,-76.62113
6/24/14,3CF,17:30:00,4600 Erdman Av,Robbery - Commercial,Firearm,433,Northeastern,Orchard Ridge,39.30873,-76.56177
6/24/14,4A,20:16:00,1600 W North Ave,Agg. Assault,Firearm,733,Western,Penn North,39.31005,-76.6434
6/24/14,9S,2016,1700 N Carey St,Shooting,Firearm,742,Western,Sandtown-Winchester,39.3087,-76.64265
6/24/14,4C,21:00:00,2000 N Broadway,Agg. Assault,Other,342,Eastern,South Clifton Park,39.31303,-76.59563
6/24/14,3AF,22:15:00,400 N Highland Av,Robbery - Street,Firearm,224,Southeastern,Ellwood Park/Monument,39.29611,-76.56962
6/24/14,2B,22:30:46,5100 Goodnow Rd,Rape,,443,Northeastern,Frankford,39.32597,-76.54385
6/24/14,4B,22:33:00,3700 Wabash Ave,Agg. Assault,Knife,643,Northwestern,Ashburton,39.32751,-76.66509
6/24/14,4C,23:30:00,3800 Oakford Av,Agg. Assault,Other,642,Northwestern,Dolfield,39.33605,-76.67993
6/24/14,3JF,23:42:00,600 Arsan Av,Robbery - Residence,Firearm,913,Southern,Brooklyn,39.23872,-76.60014
6/24/14,4A,23:42:00,600 Arsan Av,Agg. Assault,Firearm,913,Southern,Brooklyn,39.23872,-76.60014
6/23/14,3B,5:40:00,900 Franklintown Rd,Robbery - Street,,814,Southwestern,Franklintown Road,39.29747,-76.66734
6/23/14,4C,6:24:00,600 N Kresson St,Agg. Assault,Other,333,Eastern,Orangeville,39.2991,-76.56033
6/23/14,4C,0:15:00,4800 Lorelly Av,Agg. Assault,Other,443,Northeastern,Frankford,39.3162,-76.54764
6/23/14,4C,0:15:00,4800 Lorelly Av,Agg. Assault,Other,443,Northeastern,Frankford,39.3162,-76.54764
6/23/14,4C,0:27:00,100 N Clinton St,Agg. Assault,Other,222,Southeastern,Patterson Park Neighborhood,39.29411,-76.57096
6/23/14,4C,0:27:00,100 N Clinton St,Agg. Assault,Other,222,Southeastern,Patterson Park Neighborhood,39.29411,-76.57096
6/23/14,4C,0:27:00,100 N Clinton St,Agg. Assault,Other,222,Southeastern,Patterson Park Neighborhood,39.29411,-76.57096
6/23/14,4A,0:47:00,3000 W Lanvale St,Agg. Assault,Firearm,814,Southwestern,Franklintown Road,39.29705,-76.66725
6/23/14,4B,10:00:00,3600 N Rogers Av,Agg. Assault,Knife,623,Northwestern,Grove Park,39.33516,-76.70446
6/23/14,3B,14:40:00,300 Armory Pl,Robbery - Street,,142,Central,Mount Vernon,39.30035,-76.62022
6/23/14,3M,15:15:00,5400 Reisterstown Rd,Robbery - Commercial,,623,Northwestern,Woodmere,39.347,-76.68922
6/23/14,4B,15:17:00,400 E Lorraine Av,Agg. Assault,Knife,513,Northern,Harwood,39.32007,-76.61054
6/23/14,4C,17:00:00,5000 Dickey Hill Rd,Agg. Assault,Other,821,Southwestern,Wakefield,39.31164,-76.70146
6/23/14,4B,17:03:00,3700 Eastern Av,Agg. Assault,Knife,233,Southeastern,Brewers Hill,39.28663,-76.56601
6/23/14,4A,17:35:00,500 E 33Rd St,Agg. Assault,Firearm,513,Northern,Better Waverly,39.32829,-76.60928
6/23/14,4A,17:42:00,1700 Homestead St,Agg. Assault,Firearm,411,Northeastern,Coldstream Homestead Montebello,39.32029,-76.59453
6/23/14,9S,1742,1700 Homestead St,Shooting,Firearm,411,Northeastern,Coldstream Homestead Montebello,39.32029,-76.59453
6/23/14,4C,18:35:00,900 Stoll St,Agg. Assault,Other,913,Southern,Brooklyn,39.23036,-76.59896
6/23/14,2B,19:46:50,1700 Laurens St,Rape,,743,Western,Sandtown-Winchester,39.30313,-76.64485
6/23/14,4C,20:35:00,300 E Lanvale St,Agg. Assault,Other,311,Eastern,Greenmount West,39.30895,-76.61177
6/23/14,4D,20:41:00,2400 W Franklin St,Agg. Assault,Hands,721,Western,Rosemont Homeowners/Tenants,39.29354,-76.65497
6/23/14,4B,20:47:00,700 Druid Pk Lake Dr,Agg. Assault,Knife,133,Central,Reservoir Hill,39.31663,-76.63242
6/23/14,4B,21:30:00,100 S Bouldin St,Agg. Assault,Knife,222,Southeastern,Patterson Park Neighborhood,39.29109,-76.57108
6/23/14,4B,23:28:00,400 N Ellwood Av,Agg. Assault,Knife,224,Southeastern,Ellwood Park/Monument,39.29652,-76.57359
6/22/14,4C,18:45:00,1700 Cole St,Agg. Assault,Other,935,Southern,New Southwest/Mount Clare,39.28211,-76.64371
6/22/14,2A,20:14:19,1300 E Patapsco Av,Rape,Other,911,Southern,Curtis Bay,39.23311,-76.59205
6/22/14,4B,22:16:00,2900 Bayonne Av,Agg. Assault,Knife,423,Northeastern,Hamilton Hills,39.35521,-76.56116
6/22/14,3AF,22:39:00,100 N Montford Av,Robbery - Street,Firearm,221,Southeastern,Patterson Place,39.2935,-76.58342
6/22/14,3AF,22:45:00,2500 N Charles St,Robbery - Street,Firearm,512,Northern,Charles Village,39.31798,-76.61697
6/22/14,3AF,0:01:00,1100 Falls Hill Dr,Robbery - Street,Firearm,541,Northern,Hoes Heights,39.34038,-76.63819
6/22/14,4D,1:00:00,1100 N Ellamont St,Agg. Assault,Hands,813,Southwestern,Rosemont,39.30125,-76.66963
6/22/14,4D,1:15:00,,Agg. Assault,Hands,942,Southern,Federal Hill,39.27704,-76.61234
6/22/14,4D,3:19:00,0 Light St,Agg. Assault,Hands,111,Central,Downtown,39.28878,-76.61368
6/22/14,4D,5:00:00,3000 S Hanover St,Agg. Assault,Hands,922,Southern,Middle Branch/Reedbird Parks,39.25137,-76.61498
6/22/14,9S,1331,2200 Prentiss Pl,Shooting,Firearm,322,Eastern,Middle East,39.30299,-76.58676
6/22/14,3AF,14:00:00,1400 Holbrook St,Robbery - Street,Firearm,343,Eastern,Oliver,39.30669,-76.60315
6/22/14,4B,17:43:00,3400 Hilldale Pl,Agg. Assault,Knife,612,Northwestern,Park Circle,39.32893,-76.65645
6/22/14,3CF,17:59:00,3900 W Belvedere Av,Robbery - Commercial,Firearm,613,Northwestern,Langston Hughes,39.34456,-76.68188
6/21/14,3AO,3:00:00,4400 Belair Rd,Robbery - Street,Other,442,Northeastern,Belair-Edison,39.32931,-76.56395
6/21/14,4C,3:45:00,1400 Riggs Av,Agg. Assault,Other,743,Western,Sandtown-Winchester,39.30115,-76.6403
6/21/14,3B,3:50:00,200 N Caroline St,Robbery - Street,,212,Southeastern,Dunbar-Broadway,39.29434,-76.59738
6/21/14,3AF,4:30:00,4900 Reisterstown Rd,Robbery - Street,Firearm,613,Northwestern,Lucille Park,39.34217,-76.678
6/21/14,3CF,13:05:00,5500 Sinclair Ln,Robbery - Commercial,Firearm,444,Northeastern,Frankford,39.32493,-76.53829
6/21/14,1F,1341,1500 Winston Av,Homicide,Firearm,413,Northeastern,Stonewood-Pentwood-Winston,39.35012,-76.59004
6/21/14,3AF,14:05:00,200 N Bentalou St,Robbery - Street,Firearm,714,Western,Penrose/Fayette Street Outreach,39.29116,-76.65307
6/21/14,1F,211,0 S Monastery Av,Homicide,Firearm,842,Southwestern,Saint Josephs,39.2863,-76.67838
6/21/14,4D,3:00:00,400 E 20Th St,Agg. Assault,Hands,341,Eastern,Barclay,39.31243,-76.61064
6/21/14,2A,10:04:06,6500 Frankford Av,Rape,Other,441,Northeastern,Pulaski Industrial Area,39.31385,-76.54065
6/21/14,4C,15:00:00,2700 E Fayette St,Agg. Assault,Other,222,Southeastern,Patterson Park Neighborhood,39.29452,-76.57874
6/21/14,3CF,15:29:00,1700 Eastern Av,Robbery - Commercial,Firearm,213,Southeastern,Fells Point,39.28564,-76.59253
6/21/14,3CF,15:48:00,1900 E Pratt St,Robbery - Commercial,Firearm,212,Southeastern,Upper Fells Point,39.2894,-76.59022
6/21/14,3CF,16:05:00,2000 Orleans St,Robbery - Commercial,Firearm,321,Eastern,CARE,39.29537,-76.58926
6/21/14,3AF,17:50:00,,Robbery - Street,Firearm,623,Northwestern,Woodmere,39.34299,-76.6836
6/21/14,3AF,19:20:00,200 N Linwood Av,Robbery - Street,Firearm,221,Southeastern,McElderry Park,39.2947,-76.57639
6/21/14,4C,19:53:00,5400 Morello Rd,Agg. Assault,Other,423,Northeastern,Hamilton Hills,39.35397,-76.56538
6/21/14,4A,19:54:00,4000 Penhurst Av,Agg. Assault,Firearm,621,Northwestern,West Arlington,39.33867,-76.68579
6/21/14,3P,21:30:00,100 W Read St,Robbery - Street,,141,Central,Mid-Town Belvedere,39.29965,-76.61749
6/21/14,4D,22:00:00,2000 Aliceanna St,Agg. Assault,Hands,213,Southeastern,Fells Point,39.28376,-76.58853
6/21/14,3JF,22:05:00,4900 Challedon Rd,Robbery - Residence,Firearm,821,Southwestern,Wakefield,39.3124,-76.69879
6/21/14,4A,22:05:00,4900 Challedon Rd,Agg. Assault,Firearm,821,Southwestern,Wakefield,39.3124,-76.69879
6/21/14,4A,22:05:00,4900 Challedon Rd,Agg. Assault,Firearm,821,Southwestern,Wakefield,39.3124,-76.69879
6/21/14,4B,23:54:00,700 E 37Th St,Agg. Assault,Knife,543,Northern,Waverly,39.33347,-76.60567
6/20/14,4B,0:01:00,1400 W Pratt St,Agg. Assault,Knife,933,Southern,Union Square,39.28553,-76.63946
6/20/14,3AF,0:30:00,700 E 25Th St,Robbery - Street,Firearm,342,Northeastern,East Baltimore Midway,39.3183,-76.60366
6/20/14,3AF,0:50:00,4800 Westparkway,Robbery - Street,Firearm,823,Southwestern,West Hills,39.29566,-76.7051
6/20/14,3AK,1:15:00,0 E Hamilton St,Robbery - Street,Knife,142,Central,Mount Vernon,39.29568,-76.61545
6/20/14,3CF,1:40:00,4500 Falls Rd,Robbery - Commercial,Firearm,541,Northern,Roland Park,39.34426,-76.64051
6/20/14,3AF,1:40:00,4000 Newton,Robbery - Street,Firearm,623,Northwestern,Woodmere,39.34816,-76.69093
6/20/14,4A,6:35:00,3200 Annapolis Rd,Agg. Assault,Firearm,922,Southern,Cherry Hill,39.25056,-76.63942
6/20/14,3B,9:20:00,0 Hopkins Pz,Robbery - Street,,111,Central,Downtown,39.28849,-76.61771
6/20/14,4B,10:15:00,2400 E North Ave,Agg. Assault,Knife,331,Eastern,Broadway East,39.31259,-76.58373
6/20/14,3CF,13:10:00,1600 N Patterson Pk Av,Robbery - Commercial,Firearm,331,Eastern,Broadway East,39.30901,-76.58579
6/20/14,4C,14:23:00,2100 Harford Rd,Agg. Assault,Other,342,Eastern,East Baltimore Midway,39.31452,-76.59768
6/20/14,3AF,15:30:00,3100 W North Ave,Robbery - Street,Firearm,811,Southwestern,Walbrook,39.30906,-76.66952
6/20/14,3B,16:36:00,200 S Mount St,Robbery - Street,,935,Southern,New Southwest/Mount Clare,39.28516,-76.64357
6/20/14,3B,17:34:00,2500 Wilkens Av,Robbery - Street,,841,Southwestern,Millhill,39.27935,-76.65499
6/20/14,3AF,17:55:00,2000 N Monroe St,Robbery - Street,Firearm,731,Western,Mondawmin,39.31123,-76.64828
6/20/14,3AF,18:15:00,4200 Reisterstown Rd,Robbery - Street,Firearm,613,Northwestern,Towanda-Grantley,39.33663,-76.66621
6/20/14,3CF,18:15:00,4200 Reisterstown Rd,Robbery - Commercial,Firearm,613,Northwestern,Towanda-Grantley,39.33663,-76.66621
6/20/14,3B,19:00:00,1200 S Ponca St,Robbery - Street,,233,Southeastern,Canton Industrial Area,39.27964,-76.55453
6/20/14,3B,19:00:00,1200 S Ponca St,Robbery - Street,,233,Southeastern,Canton Industrial Area,39.27964,-76.55453
6/20/14,3AF,20:05:00,5700 Cedonia Av,Robbery - Street,Firearm,444,Northeastern,Frankford,39.33883,-76.53233
6/20/14,3B,20:30:00,3000 Eastern Av,Robbery - Street,,221,Southeastern,Patterson Park,39.28636,-76.57429
6/20/14,3B,20:30:00,1000 Aliceanna St,Robbery - Street,,211,Southeastern,Inner Harbor,39.28329,-76.59963
6/20/14,3B,20:40:00,200 S Ellwood Av,Robbery - Street,,231,Southeastern,Highlandtown,39.28915,-76.57309
6/20/14,2B,21:53:10,0 E 25Th St,Rape,,512,Northern,Charles Village,39.31787,-76.61693
6/20/14,3B,22:00:00,2300 Liberty Hgts Av,Robbery - Street,,731,Western,Mondawmin,39.3185,-76.65345
6/20/14,4D,23:00:00,5300 Harford Rd,Agg. Assault,Hands,423,Northeastern,Hamilton Hills,39.35025,-76.56323
6/20/14,3AJF,23:30:00,2400 Chelsea Tr,Robbery - Carjacking,Firearm,641,Northwestern,Garwyn Oaks,39.31518,-76.6813
6/19/14,3AF,22:35:00,3400 Chestnut Av,Robbery - Street,Firearm,531,Northern,Hampden,39.32876,-76.62929
6/19/14,4C,23:20:00,2400 Washington Blvd,Agg. Assault,Other,831,Southwestern,Morrell Park,39.26839,-76.65058
6/19/14,3AF,5:10:00,500 Albemarle St,Robbery - Street,Firearm,211,Southeastern,Inner Harbor,39.28515,-76.60172
6/19/14,3AF,9:52:00,3700 Eastern Av,Robbery - Street,Firearm,233,Southeastern,Brewers Hill,39.28663,-76.56596
6/19/14,4C,12:15:00,200 N Paca St,Agg. Assault,Other,111,Central,Downtown,39.29159,-76.62247
6/19/14,3CF,13:59:00,3200 Eastern Av,Robbery - Commercial,Firearm,232,Southeastern,Canton,39.28646,-76.57062
6/19/14,4A,15:23:00,1600 N Gilmor St,Agg. Assault,Firearm,742,Western,Sandtown-Winchester,39.30693,-76.64344
6/19/14,9S,1530,1000 N Calhoun St,Shooting,Firearm,743,Western,Sandtown-Winchester,39.30014,-76.64023
6/19/14,3B,17:30:00,2600 E Fairmount Av,Robbery - Street,,222,Southeastern,Patterson Park Neighborhood,39.29322,-76.58006
6/19/14,3CO,17:51:00,2100 W Patapsco Av,Robbery - Commercial,Other,923,Southern,Lakeland,39.25107,-76.64487
6/19/14,4C,18:20:00,0 E Trenton St,Agg. Assault,Other,141,Central,Charles North,39.31041,-76.61639
6/19/14,4C,18:45:00,1200 Union Av,Agg. Assault,Other,531,Northern,Hampden,39.33301,-76.63644
6/19/14,3AF,19:40:00,4200 Falls Rd,Robbery - Street,Firearm,541,Northern,Medfield,39.33939,-76.63862
6/19/14,3K,19:40:00,2300 Monticello Rd,Robbery - Residence,,641,Northwestern,Windsor Hills,39.31362,-76.68478
6/19/14,3AF,19:40:00,4200 Falls Rd,Robbery - Street,Firearm,541,Northern,Medfield,39.33939,-76.63862
6/19/14,4C,19:45:00,4300 Berger Av,Agg. Assault,Other,444,Northeastern,Frankford,39.33891,-76.54612
6/19/14,3B,20:30:00,2700 Eastern Av,Robbery - Street,,221,Southeastern,Patterson Park,39.28621,-76.57853
6/19/14,3AF,21:00:00,5400 Belair Rd,Robbery - Street,Firearm,426,Northeastern,Waltherson,39.33825,-76.55152
6/19/14,4A,21:37:00,600 N Fulton Ave,Agg. Assault,Firearm,722,Western,Harlem Park,39.29539,-76.64571
6/19/14,3LO,21:46:00,400 W Baltimore St,Robbery - Commercial,Other,111,Central,Downtown,39.28933,-76.621
6/19/14,9S,2137,600 N Fulton Av,Shooting,Firearm,722,Western,Harlem Park,39.29539,-76.64571
6/19/14,3B,22:05:00,4400 Eastern Ave,Robbery - Street,,242,Southeastern,Canton Industrial Area,39.28737,-76.55924
6/19/14,3B,22:32:00,3800 S Hanover St,Robbery - Street,,913,Southern,Brooklyn,39.23661,-76.61054
6/19/14,3AF,22:35:00,3400 Chestnut Av,Robbery - Street,Firearm,531,Northern,Hampden,39.32876,-76.62929
6/18/14,3B,13:15:00,400 S Chester St,Robbery - Street,,212,Southeastern,Upper Fells Point,39.28636,-76.58711
6/18/14,3AJF,17:09:00,900 S Paca St,Robbery - Carjacking,Firearm,932,Southern,Washington Village/Pigtown,39.28131,-76.62623
6/18/14,4B,18:00:00,3600 W Mulberry St,Agg. Assault,Knife,843,Southwestern,Allendale,39.29177,-76.67738
6/18/14,3K,18:00:00,3600 W Mulberry St,Robbery - Residence,,843,Southwestern,Allendale,39.29177,-76.67738
6/18/14,3P,20:16:00,400 W Saratoga St,Robbery - Street,,111,Central,Downtown,39.29285,-76.62124
6/18/14,3K,21:37:00,2400 Garrison Bd,Robbery - Residence,,641,Northwestern,Garwyn Oaks,39.31532,-76.67696
6/18/14,3K,22:00:00,5000 Pilgrim Rd,Robbery - Residence,,421,Northeastern,Lauraville,39.35093,-76.57286
6/18/14,4B,22:00:00,2600 Park Heights Tr,Agg. Assault,Knife,533,Northern,Greenspring,39.33839,-76.66212
6/18/14,4B,22:00:00,2600 Park Heights Tr,Agg. Assault,Knife,533,Northern,Greenspring,39.33839,-76.66212
6/18/14,4C,1:08:00,0 N Highland Av,Agg. Assault,Other,222,Southeastern,Patterson Park Neighborhood,39.29285,-76.56947
6/18/14,4C,3:48:00,2600 Huron St,Agg. Assault,Other,921,Southern,Mount Winans,39.26094,-76.64516
6/18/14,3B,4:45:00,5200 York Rd,Robbery - Street,,521,Northern,York-Homeland,39.35207,-76.6098
6/18/14,3K,8:00:00,400 E Patapsco Av,Robbery - Residence,,913,Southern,Brooklyn,39.23699,-76.60443
6/18/14,4B,8:00:00,300 N Carrollton Ave,Agg. Assault,Knife,712,Western,Poppleton,39.29245,-76.63689
6/18/14,4D,10:00:00,3000 Oakhill Av,Agg. Assault,Hands,622,Northwestern,Howard Park,39.32665,-76.70364
6/18/14,4B,12:50:00,5300 Cedonia Av,Agg. Assault,Knife,441,Northeastern,Cedonia,39.32952,-76.53326
6/18/14,3CO,15:17:00,400 W 29Th St,Robbery - Commercial,Other,511,Northern,Remington,39.32127,-76.62412
6/18/14,4A,15:30:00,500 Rappolla St,Agg. Assault,Firearm,242,Southeastern,Greektown,39.28672,-76.55299
6/18/14,3AF,22:40:00,2500 Maryland Av,Robbery - Street,Firearm,512,Northern,Charles Village,39.31848,-76.61843
6/18/14,3CF,23:20:00,3300 Annapolis Rd,Robbery - Commercial,Firearm,922,Southern,Cherry Hill,39.24882,-76.63984
6/17/14,4B,9:10:00,500 N Belnord Av,Agg. Assault,Knife,221,Southeastern,McElderry Park,39.2973,-76.57862
6/17/14,3AF,0:55:00,0 W Lanvale St,Robbery - Street,Firearm,141,Central,Charles North,39.30876,-76.61651
6/17/14,3AF,0:55:00,0 W Lanvale St,Robbery - Street,Firearm,141,Central,Charles North,39.30876,-76.61651
6/17/14,3AF,6:00:00,4800 Briarclift Rd,Robbery - Street,Firearm,823,Southwestern,West Hills,39.29628,-76.703
6/17/14,4C,6:30:00,0 S Howard St,Agg. Assault,Other,111,Central,Downtown,39.28917,-76.61939
6/17/14,3B,12:30:00,3000 Mayfield Av,Robbery - Street,,432,Northeastern,Belair-Edison,39.32233,-76.57259
6/17/14,3B,15:00:00,2800 E Fayette St,Robbery - Street,,222,Southeastern,Patterson Park Neighborhood,39.29456,-76.5777
6/17/14,4B,15:30:00,2900 Hamilton Av,Agg. Assault,Knife,423,Northeastern,Hamilton Hills,39.35313,-76.5626
6/17/14,4B,18:25:00,700 Washington Bd,Agg. Assault,Knife,932,Southern,Washington Village/Pigtown,39.28328,-76.62653
6/17/14,4B,18:56:00,3300 Dudley Av,Agg. Assault,Knife,432,Northeastern,Belair-Edison,39.32283,-76.56435
